Index,Plot,Area(#pixel),Length(#pixel),Width(#pixel),Area(mm2),Length(mm),Width(mm),avg-PAT_R,sum-PAT_R,std-PAT_R,avg-PAT_G,sum-PAT_G,std-PAT_G,avg-PAT_B,sum-PAT_B,std-PAT_B,avg-DIF_R,sum-DIF_R,std-DIF_R,avg-DIF_G,sum-DIF_G,std-DIF_G,avg-DIF_B,sum-DIF_B,std-DIF_B,avg-GLD_R,sum-GLD_R,std-GLD_R,avg-GLD_G,sum-GLD_G,std-GLD_G,avg-GLD_B,sum-GLD_B,std-GLD_B,avg-Band1,sum-Band1,std-Band1,avg-Band2,sum-Band2,std-Band2,avg-Band3,sum-Band3,std-Band3,avg-NDI,sum-NDI,std-NDI,avg-VEG,sum-VEG,std-VEG,avg-Greenness,sum-Greenness,std-Greenness,avg-CIVE,sum-CIVE,std-CIVE,avg-MExG,sum-MExG,std-MExG,avg-NDRB,sum-NDRB,std-NDRB,avg-NGRDI,sum-NGRDI,std-NGRDI,avg-PCA,sum-PCA,std-PCA
25,25,1116,54.91812087098393,39.20459156782532,1105.0,54.91812087098393,39.20459156782532,0.6697234941928122,747.4114195191784,0.03202359029946103,0.5317028362973885,593.3803653078855,0.057639703101871845,0.3067475047082722,342.3302152544318,0.07321451720565327,114.8010752688172,128118.0,20.878034596027014,-51.58064516129032,-57564.0,7.333684127453128,-63.22043010752688,-70554.0,26.652512611175005,2.2852671855153184,2550.3581790350954,0.6228159475092209,0.8306028062685203,926.9527317956687,0.0921068265668744,0.695826760479644,776.5426646952827,0.18927784920139232,111.54480286738351,124484.0,12.989958896378292,56.084229390681,62590.0,13.576019946807879,52.204301075268816,58260.0,21.547426630666997,83.24468735790374,92901.07109142057,4.508400393913642,0.6754202498492341,753.7689988317453,0.021788021254577582,0.260138846553837,290.3149527540821,0.00650899163970862,222.63217921146966,248457.51200000013,23.827348355780252,-72.76505376344097,-81205.80000000013,2.8948404250865414,0.46346329929985347,517.2250420186365,0.09117363469471615,-0.3496508800163773,-390.2103820982771,0.03522187807745033,0.005756488870336036,11132.00367757448,2.1843327069686516
26,26,627,48.010415536631214,16.1245154965971,627.0,48.010415536631214,16.1245154965971,0.6681518893637538,418.9312346310736,0.028049667926897528,0.5124853925337819,321.32834111868124,0.03417701959971284,0.3222160434926309,202.02945926987957,0.051313105689354724,113.61562998405104,71237.0,17.042323093910962,-54.33652312599681,-34069.0,5.317359494550071,-59.27910685805423,-37168.0,21.725273073344518,2.1198229273593108,1329.128975454288,0.40239698312631567,0.7905959835171329,495.70368166524236,0.05635148719204709,0.7382009263726702,462.8519808356642,0.13446328054197032,112.75438596491227,70697.0,10.010216108398286,56.770334928229666,35595.0,10.785639947375675,55.12280701754386,34562.0,16.233815095880065,83.40858144655078,52297.18056698734,3.7898718141871592,0.6667699007176874,418.06472774998997,0.02070483067579026,0.25875029119368903,162.23643257844302,0.006708792718124407,224.84445215311007,140977.4715,18.251171552379677,-73.82773205741633,-46289.988000000034,2.1880812561943754,0.446941937286366,280.2325946785515,0.06668391285325259,-0.34837045744882184,-218.4282768204113,0.029608373548337178,0.009098625935515619,6212.034681296351,1.9912008740752905
27,27,409,48.010415536631214,17.204650534085253,666.0,48.010415536631214,17.204650534085253,0.6467939334705461,264.53871878945336,0.019402152247119223,0.49809754671227957,203.72189660532234,0.028635421221330223,0.3557053233211659,145.48347723835684,0.04139175665189467,100.64058679706602,41162.0,15.241669034633071,-52.33740831295844,-21406.0,5.854268844083452,-48.303178484107576,-19756.0,20.03215055634089,1.8417665587814924,753.2825225416304,0.24826373927423073,0.7908927296676734,323.47512643407845,0.04591872154394879,0.807267364073976,330.1723519062562,0.11715349765985894,113.29095354523227,46336.0,8.602094549067326,62.298288508557455,25480.0,8.9327299607936,63.64303178484108,26030.0,14.69276909465729,86.35851367802607,35320.63209431266,2.8551917624433454,0.6787526946732652,277.60985212136546,0.016055367535815695,0.2632930893355282,107.68687353823104,0.004782259353825267,232.84399877750621,95233.19550000005,15.636838746560626,-69.9541075794621,-28611.230000000003,2.1013708654349994,0.4056549028467183,165.91285526430778,0.05668548359999122,-0.32532411189042176,-133.0575617631825,0.022306185644088636,0.015898710323016308,3624.4470986897486,1.779030125390762
28,28,666,88.68483523128404,68.94200461257273,2892.0,88.68483523128404,68.94200461257273,0.6501706985293357,433.0136852205376,0.022235142824070193,0.5157992483318884,343.52229938903764,0.03757891950932654,0.3369229368148845,224.39067591871307,0.05024438916287325,100.89789789789789,67198.0,20.26880386198409,-46.489489489489486,-30962.0,6.087996660887933,-54.408408408408405,-36236.0,23.619891376507372,1.9624593232735872,1306.9979093002091,0.31749938735780514,0.8226978371267756,547.9167595264325,0.06209653937163256,0.7522483703960969,500.99741468380057,0.14060590495330813,107.51651651651652,71606.0,13.38684746916316,58.387387387387385,38886.0,11.267965571886092,55.747747747747745,37128.0,15.932648295689784,85.77826192042347,57128.32243900203,3.273783097265358,0.6871738581198883,457.6577895078456,0.019660069816015764,0.2649859284508523,176.48062834826763,0.005715994411164219,224.09182132132153,149245.15300000014,19.523182488117044,-67.56060660660671,-44995.364000000074,3.3244544678646615,0.43283193840592726,288.26607097834756,0.06460696010599218,-0.3298573287466917,-219.68498094529667,0.02557643044738561,0.007028780657015333,6510.823174750858,2.03798773761168
29,29,1105,41.677331968349414,14.422205101855956,489.0,41.677331968349414,14.422205101855956,0.6661973854145941,736.1481108831265,0.026279496941146733,0.5166823615594357,570.9340095231764,0.03773290315386911,0.3208123307430172,354.497625471034,0.0548655044147166,106.72669683257918,117933.0,19.35487737572513,-50.052488687782805,-55308.0,5.121771085796582,-56.67420814479638,-62625.0,22.587922030546174,2.1229328327393215,2345.8407801769504,0.3915404475723394,0.8017398445442615,885.9225282214089,0.05625120360260197,0.7306106322078663,807.3247485896923,0.14529472723093734,105.99366515837104,117123.0,11.19037060418116,53.73393665158371,59376.0,10.651525813226627,51.526696832579184,56937.0,16.52644836085257,83.57467857126503,92350.01982124786,3.6427795463195483,0.6717178685083784,742.2482447017582,0.0168113449238472,0.2599816894038272,287.27976679122906,0.005274884644861193,218.02271357466023,240915.09849999956,18.550088368454276,-70.83522805429855,-78272.92699999991,3.003800221488717,0.45213417452808874,499.60826285353806,0.06969474416327648,-0.34707282366199094,-383.5154701465,0.028459215205621474,0.0046419385567900715,11142.527328130249,2.0942473887615436
30,30,489,43.41658669218482,15.524174696260024,560.0,43.41658669218482,15.524174696260024,0.6484141666187555,317.07452747657146,0.02200959812780533,0.4516377286895309,220.85084932918062,0.015826312582567253,0.39713606355160463,194.19953507673466,0.03274580539004412,62.67689161554192,30649.0,9.843660191294086,-45.95501022494888,-22472.0,4.624335518496199,-16.721881390593047,-8177.0,11.673486981226313,1.648940531198082,806.3319197558621,0.18622700134921216,0.7022048169315777,343.3781554795415,0.02876147229517491,0.9643462618353912,471.5653220375063,0.0851736375041031,80.10224948875256,39170.0,8.575764529829902,43.89161554192229,21463.0,8.579384577072684,53.6359918200409,26228.0,12.623152564336285,85.39227256867422,41756.82128608169,2.968646580344452,0.6551864830641594,320.38619021837394,0.014150668806948789,0.2569406256542063,125.64396594490688,0.004307307844015296,199.4604468302659,97536.15850000003,15.19984287270912,-62.059873210633896,-30347.277999999977,2.532300983339663,0.382979464335185,187.27695805990547,0.04705868452996446,-0.3328728705572335,-162.7748337024872,0.023192551408941036,0.008875375120356509,3517.779362026653,1.1426897059216479
31,31,560,46.238512086787566,14.7648230602334,549.0,46.238512086787566,14.7648230602334,0.6606438166781579,369.9605373397684,0.02224805346357148,0.5113018477692304,286.329034750769,0.03421799863879616,0.33056863965317573,185.1184382057784,0.049062684023944744,100.58928571428571,56330.0,15.329566187266877,-48.6125,-27223.0,6.481692969433218,-51.97678571428571,-29107.0,19.77447390551253,2.0322097743883627,1138.0374736574831,0.31890070940886456,0.7985385477881074,447.18158676134016,0.051647988466199,0.75129003941313,420.7224220713528,0.13416224993883433,103.22142857142858,57804.0,8.511813519324486,53.4875,29953.0,8.970180012925367,52.36607142857143,29325.0,15.478092545660811,84.25744442980252,47184.16888068941,3.1450587060264183,0.6739941224425725,377.4367085678406,0.016055811565297846,0.26102085272794745,146.17167752765056,0.004733666602801588,216.92622857142865,121478.68800000004,16.08343713058466,-69.06750892857137,-38677.804999999964,2.8053267634841195,0.44195292393100544,247.49363740136306,0.06412822949851943,-0.3417387153921685,-191.37368061961436,0.024570771140831393,0.008737413408882518,5536.445293343887,2.0333816548988555
32,32,549,89.80534505250787,16.278820596099706,1116.0,89.80534505250787,16.278820596099706,0.6542930116555375,359.2068633988901,0.022619926100672327,0.5021742350148053,275.6936550231281,0.03213910258244725,0.3447224789940641,189.2526409677412,0.04619336429050275,102.83424408014572,56456.0,15.953022805493399,-52.23132969034609,-28675.0,6.312970014145561,-50.602914389799636,-27781.0,21.095905357107156,1.928269496895023,1058.6199537953676,0.28451870328382234,0.7892254441948533,433.2847688629745,0.0526786865113796,0.7860837951054422,431.56000351288776,0.12850789013068248,110.72495446265938,60788.0,7.9814753788877635,59.03642987249545,32411.0,9.604309085515181,59.5792349726776,32709.0,15.838311169117077,85.26251838371809,46809.12259266123,3.3284584345964814,0.6741038856934114,370.0830332456829,0.01941762822421834,0.26157616238165016,143.60531314752595,0.00576527296269373,227.50503005464486,124900.26150000002,16.436262970372738,-70.6410291438981,-38781.925000000054,2.628581756413989,0.4206376282187495,230.9300578920935,0.06268758278875126,-0.3338865751272028,-183.30372974483436,0.026003581520285014,0.008108014540445154,5086.4363860712565,1.9767730079844021
33,33,580,46.66904755831214,15.620499351813308,589.0,46.66904755831214,15.620499351813308,0.6559740874582611,380.4649707257915,0.02806201862954094,0.5050369292460842,292.92141896272886,0.03392503102752169,0.34111128990286077,197.84454814365924,0.05594390851004339,90.40172413793104,52433.0,13.567671913975493,-46.320689655172416,-26866.0,6.624452055952788,-44.08103448275862,-25567.0,18.27987358381316,1.974106723141653,1144.9818994221587,0.3921947308971899,0.7916116713153899,459.13476936292614,0.04030969018080972,0.7775962624489998,451.0058322204199,0.14242001324243028,97.6603448275862,56643.0,10.819529591010374,52.08620689655172,30210.0,11.8920206263647,52.83275862068965,30643.0,18.787687530264055,84.91056402479204,49248.12713437938,3.944101228052413,0.6757985267336558,391.9631455055204,0.014158231799645418,0.26164637276607916,151.75489620432592,0.004816867734122288,213.52257758620686,123843.09499999999,21.2337695777719,-66.28752586206903,-38446.765000000036,2.6807031960277183,0.43092951625512566,249.93911942797288,0.07387660992873556,-0.3366362185563125,-195.24900676266125,0.03081329084415948,0.00749203125908016,5485.155042798678,2.1003994144162133
34,34,589,48.84669896727925,15.231546211727817,580.0,48.84669896727925,15.231546211727817,0.6478768561873526,381.5994682943507,0.014712882169530893,0.5196026829940452,306.0459802834926,0.033894344851319834,0.3354293286591291,197.56787458022706,0.04263351660003884,116.0458404074703,68351.0,16.7044498767815,-51.969439728353144,-30610.0,6.760698610075917,-64.07640067911714,-37741.0,22.868248981789282,1.9496186351854634,1148.325376124238,0.24396207156360444,0.8334419540308896,490.89731092419396,0.05642860401640879,0.7414148255091864,436.69333222491076,0.1246025188116346,123.12563667232598,72521.0,5.229974806746055,67.12054329371817,39534.0,6.470311122397548,63.0848896434635,37157.0,14.163953597930346,86.32781844923734,50847.0850666008,2.283330870673405,0.6901128502304588,406.4764687857402,0.015867808220043474,0.26608809995740335,156.72589087491056,0.004182448275103162,240.867223259762,141870.7944999998,11.724887026283126,-71.99531239388806,-42405.23900000007,1.8612307603188516,0.42661432508044544,251.27583747238236,0.05782907165516805,-0.32556391836533405,-191.75714791718175,0.017838522427135975,0.008115587594495417,5743.630440149695,1.9483348573981667
35,35,1099,70.7248188403477,25.0,1099.0,70.7248188403477,25.0,0.6620791145741401,727.62494691698,0.029481853292340012,0.5046214514679179,554.5789751632418,0.032645840266716034,0.3350794738388353,368.25234174888,0.052425813178333204,99.9535941765241,109849.0,18.220333642815312,-50.070973612374885,-55028.0,5.7787902536328515,-49.88262056414923,-54821.0,20.977128193257872,2.0240284150749352,2224.407228167354,0.3857114295905434,0.7831420036938075,860.6730620594944,0.05191178297344125,0.7692852347259936,845.444472963867,0.13485598158958642,104.08098271155596,114385.0,14.504362010224096,54.07279344858963,59426.0,12.784565326087186,54.13557779799818,59495.0,17.22607792296072,84.2096612561767,92546.4177205382,3.975938724394196,0.6700043080483946,736.3347345451857,0.019953052178411323,0.2599582683321869,285.6941368970734,0.006535924944708038,218.46036533211998,240087.94149999984,22.22401328834748,-69.60464877161048,-76495.50899999992,3.2185602821357007,0.4357007986153803,478.83517767830295,0.06802326981583394,-0.3421120214361198,-375.98111155829565,0.031062021284329656,0.004846646157428494,10474.121732793372,1.960960746814028
36,36,879,59.90826320300064,34.17601498127012,1167.0,59.90826320300064,34.17601498127012,0.6577594018622347,578.1705142369043,0.025414810787134645,0.5008482913367807,440.24564808503015,0.02931078230642847,0.34259435207843436,301.1404354769438,0.049068687842016484,95.29237770193402,83762.0,16.469983692567837,-48.99431171786121,-43066.0,5.278045148535247,-46.29806598407281,-40696.0,19.08659110094248,1.9591088767116238,1722.0567026295173,0.3377806243785003,0.7810656445123874,686.5567015263885,0.038771203398233894,0.7854469845047487,690.4078993796741,0.12795102237190273,101.29124004550626,89035.0,8.529774029388765,53.195676905574516,46759.0,8.786323505427418,54.09442548350398,47549.0,14.643552580520316,84.63908840360588,74397.75870676957,3.4050743306630733,0.6710312124253741,589.8364357219039,0.014007590729572585,0.26052730604140206,229.0035020103924,0.004714690462558554,216.5056934015927,190308.50449999998,15.472204299492532,-68.344228668942,-60074.57700000001,3.2432271174593694,0.42869754235902696,376.8251397335847,0.06306201013757293,-0.33875712184683043,-297.767510103364,0.026602143208305264,0.006205394249650807,8231.853133503093,1.867959923126759
37,37,1193,51.088159097779204,28.442925306655784,879.0,51.088159097779204,28.442925306655784,0.6570445524879174,783.8541511180855,0.025411722283723206,0.5146052006031929,613.9240043196091,0.036171773493840854,0.33139419371588513,395.353273103051,0.052615139174625555,106.98826487845767,127637.0,17.586615626965983,-50.616093880972336,-60385.0,6.719139256876485,-56.372170997485334,-67252.0,22.113415575846847,2.0238232127004574,2414.4210927516456,0.3628517187664695,0.8101532968005244,966.5128830830256,0.05538322420947686,0.747106747589945,891.2983498748043,0.13975570803609294,111.17015926236378,132626.0,8.964606650439263,58.63537300922045,69952.0,10.358307818892177,56.71668063704946,67663.0,17.136115938310947,84.8986618060935,101284.10353466954,3.6713142476428757,0.6786873202825684,809.6739730971041,0.019090730564658473,0.2624051291679674,313.0493190973851,0.005878088635913763,226.27357963118186,269944.38049999997,17.914023361471184,-70.63266135792124,-84264.76500000004,3.3663645005707457,0.4363738630005116,520.5940185596104,0.06933838460852855,-0.33672920463989436,-401.71794113539397,0.02868214255970997,0.004094271552735536,11677.494107517687,2.1096038409087714
38,38,626,45.31004303683677,17.0,626.0,45.31004303683677,17.0,0.6381910103649693,399.50757248847077,0.017026412744443206,0.5016156997491213,314.01142804294994,0.026666335697517116,0.36097419353345195,225.96984515194092,0.03857839129494226,100.56070287539936,62951.0,15.11596247516825,-50.85782747603834,-31837.0,5.6701599175862984,-49.70287539936102,-31114.0,19.292383523546757,1.7861134082063244,1118.106993537159,0.2170901232941044,0.8091202041115301,506.50924777381783,0.04100197593657214,0.8065414893249007,504.89497231738784,0.10962330591391162,117.46006389776358,73530.0,10.081100971671146,66.98722044728434,41934.0,9.541894990289721,67.37220447284345,42175.0,14.950518832173087,87.69251911810753,54895.51696793531,2.670595605706888,0.6896284303207119,431.70739738076566,0.01371586463551719,0.2665797086815506,166.87889763465068,0.004070738811389028,239.91686261980826,150187.95599999998,16.93209114967124,-68.71517731629405,-43015.701000000074,2.1271598267696836,0.39662514939866966,248.28734352356722,0.053943961986077794,-0.3149021943897859,-197.12877368800596,0.020864028169585064,0.00782178480523698,5506.867396101281,1.6978674235474318
39,39,1167,44.181444068749045,15.297058540778355,573.0,44.181444068749045,15.297058540778355,0.6775147975082811,790.6597686921641,0.02694318250631329,0.5228300565585161,610.1426760037883,0.046865190825438566,0.30480622473912267,355.70886427055615,0.05738471632549321,97.03341902313625,113238.0,31.47999863704891,-43.2853470437018,-50514.0,9.184763445492482,-53.74807197943445,-62724.0,28.672603555565555,2.2714754937067663,2650.811901155796,0.41280278992069885,0.8009478117679995,934.7060963332553,0.08580276795563409,0.7023681911518453,819.6636790742035,0.15861434004430494,90.50299914310197,105617.0,23.557469328964203,43.73007712082262,51033.0,13.869324473381942,40.24250214224507,46963.0,15.965482580037836,82.02969668245063,95728.6560284199,3.408656739248781,0.6702962519781671,782.235726058521,0.021369671191376127,0.2585979308516765,301.7837853039065,0.006061998951074836,198.7492754927164,231940.40450000003,25.833870642921152,-66.87659211653805,-78044.9829999999,7.560268685341582,0.48167364529254425,562.1131440563992,0.06730650590508913,-0.3591429946683541,-419.11987477796924,0.026630130775381098,0.004033252466415604,11993.795222460913,1.9722954776643833
40,40,573,64.93843238021688,32.28002478313795,1193.0,64.93843238021688,32.28002478313795,0.664951330621774,381.01711244627654,0.027982267581193234,0.5133538197222267,294.1517387008359,0.037384241743246185,0.3246694844452696,186.0356145871395,0.05337982200764474,111.70157068062828,64005.0,19.46025477370658,-53.18324607329843,-30474.0,5.711468387236404,-58.518324607329845,-33531.0,24.005200774181546,2.091821676414198,1198.6138205853354,0.37011914218830627,0.7973035226365002,456.8549184707146,0.0630987896865887,0.7411675545366059,424.6890087494752,0.1437855559577747,112.44153577661432,64429.0,11.01952031659647,57.47993019197207,32936.0,12.120182006161938,55.70157068062827,31917.0,18.165420258556107,83.8512614746595,48046.77282497989,4.038270438793454,0.6706194485669841,384.26494402888187,0.023153939350872017,0.25985230262611886,148.89536940476611,0.007040421308200345,225.50510383944163,129214.42450000005,20.394731231677,-72.84817277486916,-41742.003000000026,2.9813996554599016,0.4441571602843145,254.5020528429122,0.07099820775849673,-0.34491201972922303,-197.63458730484479,0.03154898780307386,0.008835511692367265,5681.09724611012,2.16398218616751
41,41,644,49.03060268852505,16.1245154965971,644.0,49.03060268852505,16.1245154965971,0.6842834925750256,440.6785692183165,0.029801740200162748,0.5474149129032383,352.5352039096855,0.05423679070068172,0.2795384806329117,180.02278152759513,0.06878048608525841,122.07298136645963,78615.0,20.854031659443432,-51.23757763975155,-32997.0,6.961367510082462,-70.83540372670808,-45618.0,26.717191315584174,2.518402394640784,1621.851142148665,0.5577071300991021,0.8414874336789291,541.9179072892304,0.08674988869078554,0.635641517262914,409.3531371173166,0.18203376004165991,108.56987577639751,69919.0,7.523034564116497,50.79968944099379,32715.0,10.797627409182457,44.267080745341616,28508.0,19.51047107427353,81.14871155517147,52259.77024153043,4.208835363310249,0.6699926277656073,431.4752522810511,0.022591637655468316,0.2574392876376098,165.7909012386207,0.006461668474579546,213.98161956521767,137804.16300000018,18.57501778719768,-74.4548291925465,-47948.909999999945,3.1341914366400867,0.4977212074633774,320.53245760641505,0.08609084341750968,-0.36602569097522386,-235.72054498804417,0.03288152627586132,0.009292649390567698,6896.196522046157,2.184711655148119
42,42,1084,51.62363799656123,34.88552708502482,1084.0,51.62363799656123,34.88552708502482,0.6527094523064018,707.5370463001395,0.02098406002495086,0.5029532736498326,545.2013486364185,0.03193422007832362,0.3456467837040551,374.6811135351957,0.045568935122561265,99.00092250922509,107317.0,16.7802433657757,-49.90590405904059,-54098.0,5.897995329425455,-49.095018450184504,-53219.0,20.297810697107227,1.9180595058278564,2079.1765043173964,0.28930383844927143,0.7927313534826489,859.3207871751914,0.049575261605351875,0.7856392150176312,851.6329090791122,0.12619483459634132,107.06826568265683,116062.0,10.811831889197196,57.43265682656826,62257.0,9.603297593826296,57.7029520295203,62550.0,14.942705786776742,85.40783883381673,92582.09729585733,3.0065221424571105,0.6765233884256562,733.3513530534113,0.015598629458720457,0.2622867313121105,284.3188167423278,0.004669583660439156,223.87305811808082,242678.3949999996,17.07945226193321,-68.99522140221389,-74790.81999999985,2.799227167142546,0.42206288472726566,457.516167044356,0.06008572208446444,-0.3327512591108044,-360.702364876112,0.023488454237946176,0.004271492876799701,10069.527541489644,1.8771082255477298
43,43,1090,48.82622246293481,29.068883707497267,1090.0,48.82622246293481,29.068883707497267,0.6663314233391486,726.301251439672,0.024917299838091416,0.5206402481785788,567.4978705146509,0.0357747733592873,0.3171286556801478,345.6702346913611,0.05205093093203238,109.07614678899083,118893.0,16.875004038504816,-50.01467889908257,-54516.0,5.550581847144345,-59.06146788990826,-64377.0,20.721988535236513,2.14140843230184,2334.1351912090054,0.3794111376561199,0.8092660042640064,882.099944647767,0.052882345426024574,0.7178237963326591,782.4279380025985,0.13669765891578314,107.39082568807339,117056.0,9.460468608410277,54.36055045871559,59253.0,9.857763841453899,51.344954128440364,55966.0,15.847851625525928,83.56137422975029,91081.89791042781,3.4669175374378094,0.6734943917466467,734.1088870038449,0.016484600207928822,0.260435771192491,283.8749905998152,0.005190823680074816,219.07567706422077,238792.48800000065,17.181210292269295,-71.16712293577977,-77572.16399999995,2.7422327365154597,0.45567065163913073,496.6810102866525,0.06674516049089538,-0.3471767638300751,-378.42267257478187,0.027085293261232886,0.005107933502364094,11173.526513088962,1.9936005410589166
44,44,624,50.99019513592785,16.278820596099706,659.0,50.99019513592785,16.278820596099706,0.6660124777693667,415.5917861280848,0.02226243037030141,0.5191344435604855,323.93989278174297,0.03640325919283099,0.31860153929384116,198.80736051935688,0.04980136608758992,114.78685897435898,71627.0,18.343702730843294,-52.69871794871795,-32884.0,5.016217125860922,-62.08814102564103,-38743.0,22.53416751332459,2.124161290427744,1325.4766452269123,0.34218251648951925,0.8071116051652567,503.6376416231202,0.05683386208189045,0.7223860841359225,450.76891650081564,0.1364723754561814,112.86858974358974,70430.0,8.657220970626415,57.0400641025641,35593.0,8.810323053304185,53.91025641025641,33640.0,14.785483956627518,83.61626450274801,52176.54904971476,3.151278420603614,0.672077386091865,419.37628892132375,0.016832175066816606,0.26018420244118534,162.35494232329964,0.005025939077891428,224.64662019230784,140179.4910000001,15.148375621535488,-73.20661858974371,-45680.93000000008,2.2892830668782405,0.452090136910786,282.10424543233046,0.06404756879723919,-0.3467479335722812,-216.37071054910345,0.024619362660965736,0.007782744342419837,6355.41051372026,2.0189197597648016
45,45,659,46.75467891024384,16.401219466856727,624.0,46.75467891024384,16.401219466856727,0.6399862536975157,421.7509411866629,0.01335865066304909,0.49685940405219087,327.4303472703938,0.025319119994187934,0.36341065851212273,239.48762395948887,0.03319428287439341,108.47496206373293,71485.0,16.21462353867141,-56.192716236722305,-37031.0,4.824464249299736,-52.28224582701062,-34454.0,19.6872166174629,1.7740551572677927,1169.1023486394754,0.17672469655793457,0.7974530268527118,525.5215446959371,0.04237747887585917,0.8184573868953724,539.3634179640504,0.10097811593514973,125.86342943854325,82944.0,8.50989860564772,70.9742033383915,46772.0,7.219153567754985,72.27769347496206,47631.0,10.994010101386154,87.56356490382578,57704.389271621185,2.0923620945835504,0.6840028968747625,450.75790904046846,0.01499961623381021,0.2651891037218606,174.75961935270615,0.004284359214877743,248.73639984825482,163917.28749999992,12.1096714750764,-72.30165250379355,-47646.788999999946,2.3344328752177423,0.3892891872676105,256.54157440935535,0.04455346607355359,-0.31590964918886244,-208.18445881546035,0.016346578863933994,0.007195182187327727,5588.416871048141,1.4690718422485973
46,46,566,45.880278987817846,14.560219778561036,554.0,45.880278987817846,14.560219778561036,0.6695072999288912,378.94113175975247,0.02914684505688525,0.5177677721483634,293.0565590359737,0.04306092563423165,0.3173940215536046,179.6450161993402,0.06148026796907753,109.03710247349824,61715.0,17.149118431640503,-51.966431095406364,-29413.0,6.619166168117644,-57.07067137809187,-32302.0,22.30122931315387,2.177318849407226,1232.36246876449,0.493552863216344,0.7995146258769567,452.52527824635746,0.0592556174230034,0.7268535323551335,411.3990993130056,0.16036495845452123,107.63957597173145,60924.0,9.694127169940803,53.97173144876325,30548.0,11.711305560048082,52.27031802120141,29585.0,19.02646665746867,83.18809704089517,47084.46292514667,4.113209833875068,0.6683677530527061,378.2961482278317,0.018598669565112146,0.2587796785019768,146.46929803211887,0.00593495841131504,219.2260600706713,124081.94999999997,20.353063235448843,-72.15554593639581,-40840.039000000026,2.9318155593485513,0.4536965867497474,256.79226810035703,0.07846826328947601,-0.3500929918680075,-198.15263339729225,0.03213445182714896,0.010026903091847283,5655.9555618482,2.1828259665569774
47,47,554,47.53945729601885,14.7648230602334,566.0,47.53945729601885,14.7648230602334,0.6617436875769376,366.6060029176234,0.0268406407297563,0.5037102697100125,279.05548941934694,0.030688982146588915,0.3360486419267029,186.17094762739342,0.049202692785134554,104.24729241877256,57753.0,14.856298481868263,-52.73285198555957,-29214.0,5.829165759748647,-51.514440433213,-28539.0,19.59169796161157,2.0095646584255644,1113.2988207677627,0.3465722947129417,0.7816988382873645,433.06115641119993,0.046922451606379,0.771446514421749,427.381368989649,0.12807646192992095,108.60469314079423,60167.0,9.557202644014703,56.27797833935018,31178.0,11.117455567510026,56.68411552346571,31403.0,17.45493011239322,84.25129079506175,46675.21510046421,3.7777059620262627,0.6683166466793059,370.2474222603355,0.018076333848345744,0.25960357447734733,143.82038026045043,0.005860000173838633,223.2203898916969,123664.09600000008,19.31871319478387,-71.43231227436819,-39573.500999999975,2.388368020889313,0.4318963870230205,239.27059841075337,0.06662002600216894,-0.341786790663581,-189.34988202762386,0.029513327828330174,0.007897603551247677,5249.202936058024,1.9772537908839776
48,48,606,41.23105625617661,15.652475842498529,524.0,41.23105625617661,15.652475842498529,0.6587898907898668,399.2266738186593,0.023143449605600403,0.5161480607070972,312.7857247885009,0.03530543086726724,0.3279213516608659,198.72033910648472,0.04659807378395566,108.36963696369637,65672.0,17.199719916752695,-49.98184818481848,-30289.0,6.067660355917586,-58.38778877887789,-35383.0,21.900686037334097,2.0385735317041673,1235.3755602127253,0.3164561749259276,0.8115369374704089,491.7913841070678,0.063702327883685,0.738713862156057,447.6606004665706,0.13078238759340058,110.62541254125412,67039.0,10.214689532998655,57.84158415841584,35052.0,9.745845529311513,55.039603960396036,33354.0,14.414711584841916,84.63634674660277,51289.626128441276,3.2022352614512273,0.678543308770681,411.1972451150327,0.021926570909172664,0.2623580050487889,158.9889510595661,0.006504331512890387,224.74445379537983,136195.13900000017,16.449081462448323,-70.65308580858095,-42815.770000000055,2.5386012772355757,0.44196739646732125,267.8322422591967,0.06032870622552519,-0.33877854104216726,-205.29979587155336,0.025017462980087713,0.008710221629987485,6048.138791906109,1.9482405519441877
49,49,582,49.64876634922564,14.422205101855956,582.0,49.64876634922564,14.422205101855956,0.6449142322896945,375.34008319260215,0.0183123588690091,0.49499878198424624,288.0892911148313,0.02625342347958209,0.36029154379364364,209.6896784879006,0.03825537249858761,102.02405498281787,59378.0,15.65278667318226,-53.939862542955325,-31393.0,4.815299070228633,-48.08419243986254,-27985.0,19.613222036253482,1.8095577037593982,1053.1625835879697,0.2196183580231542,0.7871893519120357,458.14420281280474,0.0425089600896928,0.8187144823750039,476.49182874225227,0.1093527438906557,116.50515463917526,67806.0,8.148269959114154,64.51718213058419,37549.0,8.689501523859207,66.46907216494846,38685.0,13.48340862222272,86.67766754055582,50446.40250860348,2.7905308205609693,0.6784050135325708,394.8317178759562,0.016402346556592912,0.263370796155281,153.28180336237352,0.004848746056218284,237.1457955326462,138018.8530000001,14.608325069000726,-70.74554810996572,-41173.90900000005,2.2227802109615187,0.39820513984134737,231.75539138766416,0.05245160060906406,-0.32283072233940835,-187.88748040153567,0.021801022035632573,0.0077817366257757325,5024.823858636385,1.6268059021988834
